review_text,rating,product_id,time,summary
I bought this exclusively to use withCanon EOS 60Dand I happy to report that this cable works flawlessly with this camera.I was initially concerned about the quality based on the price it is been offered and also was worried that the extra length (10 Ft) would be an issue when it comes to signal degradation etc; But as the cable is of good quality I did not notice any sync issues or signal degradation.Having the extra length allowed me to keep the camera close to me on the couch and view the breath taking pictures and 1080p videos that theCanon EOS 60Dis capable of.It is a nice cable very good purchase!Highly recommended! - Get one to use with any device that has a Mini HDMI interface.,5.0,9983891212,1328572800,Great price! Nice lengthy cable!
"I have used the Logitech's corded trackman for years on my main system and love it. I couldn't imagine ever going back to a mouse. When I got my laptop and occasionally have to use both at the same time I was going nuts with the glide pad and then a ""mouse"". I finally broke down and got the cordless version of the Trackman. I can't be happier no more dragging things around, getting angry with the mouse. Such relief.",5.0,B00004VUGJ,1184112000,Relief
"I bought these as a replacement to the cheap headphones I received with my three tone detector, which lasted about 18 months of on and off use as I use ear buds in the summer heat. They are well made and have a substantial cord length which makes them ideal for setting the detector down and working away from the unit. Although I have gathered up the excess cable and zip tied it off on the shaft where it's out of the way. These are EXACTLY the same as what other retailers offer, but without the camouflage, for $30 less. Oh, and the size of the muffs really help keep your ears warm in chilly, windy weather. The only negative I can think of is that the cord is not made of a silicon rubber which doesn't get stiff in cold weather. If they did that, I'd give them 6 stars.",5.0,B00001P4ZR,1387584000,Best Metal Detecting Phones for the MONEY!  (.)
What can I say - it works at a fraction of the price Canon wants.  I would buy again.  Prompt delivery. Useful product to review photos on HDTV.,5.0,9983891212,1358985600,It works
"I think this surge protector is great.  Some of the labels were not applicable to me so I had to just use an accessory plug, but everything seems to work.  I love the rocker switch.  I originall bought a Belkins Surge Protector with a Push Button switch.  I could not get the on and off switch to turn off so I returned it and bought this Monster Surge Protecter and I am pleased.",5.0,B00003CWDQ,1328140800,Monster Surge Protector - MP HT 5800
This switch has been a pleasant surprise. I have a cable that runs from a router in my house to my office which is located in a separate building behind the house. The switch is in my office and performs flawlessly. I have a desktop connected to the switch and am able to transfer large files with ease. I have a phone system connected to it that works better than my landline. I have a wireless access point connected to it for the use of my netbook which is located on the opposite side of my office. This has been a unexpectedly useful investment.,5.0,B00002EQCW,1293840000,Excellent Switch
"I bought two other optical mouses (mice?) before this one, and I can tell you this is the best.  It has a totally different feel than the other two--immediately I noticed it is a more &quot;solid&quot; product.  The others were a little more inexpensive, perhaps, but this is well worth a couple extra dollars.",5.0,B00004S9AK,979430400,"Others sampled, this wins hands down"
"I bought the pink 7ft cable and really like it.  I took it to a workshop where no wireless signals were permitted (radio telescope workshop.. obvious reasons for that necessity), and everyone had ethernet cables and it was just a mess with all the cables and trying to figure out which went with which laptop, etc.  But, thanks to this distinctive cable, I didn't have to be concerned with any of those issues--or with my cable magically disappearing! (which seemed to be the fate for a few of the many, many mundane blue ones).",5.0,B00000J1V5,1402531200,Great cable!
This is a great power strip.... the warranty endorsed is great as well.. recommend to anyone... specially at this price...,5.0,B00003CWDG,1363910400,Great price....
"Great Product Great Sale, I just Love this product, and my children will too I want one for myself this is suppose to be their christmas gift but I want one now.",5.0,1400698987,1385424000,"Great Product, Great Sale"
Nice clear optics and quick/even adjusting.  Lightweight and GREAT for birding.  LOVE them! ONLY issue is they are MADE IN CHINA I would have bought one for each of my family members (10+)IF they were American made.,5.0,B00004SABB,1316131200,Can't be Beat for the Price!
"I bought these for my husband as a spare set of binoculars. It seems like whenever we go on a vacation he always sees something at a distance that he wishes he had binoculars to see better, and never has any, so these are our new pair to keep in the car. They aren't the most amazing binoculars in the world, but if you're sitting in the cheap seats at a sporting event, or see something in a field while you're out driving, or anything like that, these are great. They're nice and small, so they easily fit in a glove box or coat pocket, and they're pretty clear and easy to use.",5.0,B00004SABB,1394755200,Good car binoculars
"Bought these to replace a pair of Bose headphones that broke apart after 4 years.  I didn't want to spend a ton of cash on a higher end so after reading reviews; I settled on these.  I have to say, these are better than the $179 bose headphones I bought.  Everything is clear and crisp.  Bass isn't too overwhelming.  I mostly use these to listen to my iPod, but it's almost got me wanting to set up a home studio and get started on some recording to really test them out.  Only drawback is the exposed wires.  I'm afraid that if I adjust these it might pinch.  I will just have to be careful.",5.0,B00001WRSJ,1339286400,Very nice!
"I read the reviews and quite frankly; I'm baffled. Though some of the reviews gave this light a bad review; I'm not. This is a great light, it picks up the slightest movement and that is EXACTLY what I needed. The span of it was surprisingly wide and on cue when tested. If you need a cheap but good light, this is it.",5.0,B00002N5E4,1331251200,Great and cheap
"read a few of the below reviews and you will get the picture: these are the best portable headphones for iPod use, hands down.  They sound incredible, and are best for working out/walking with an iPod.  NOTHING compares. Not the ipod ear buds, not $300 isolation headphones that go in your ear (i wasted big time and money on them)...nothing.  If you only buy two headphones in your lifetime, but these for your ipod and a pair of Grado SR60's/80's for home ipod/stereo use.  YOu will be happy you did.",5.0,B00001P4ZH,1141344000,Porta Pros Rock
"What wonderful speakers these are! I read the reviews here on Amazon and decided to use my gift certificates (courtesy of echo.com) towards these speakers.  I admit, when I pulled them out of the box they looked awfully weenie. After pluggin' them in and firing up good old winamp, their quality blew me away. The human voice sounds so convincing through the 2 inch satellite speakers, and the subwoofer compliments them perfectly. Unlike other systems I've heard, the sub &quot;knows&quot; when NOT to broadcast- the resulting response is amazing.My only qualms about ordering this system is that its packing weight- 18 lbs- carries a corresponding shipping cost of a little over 8 bucks. Well worth it but something to consider when figuring the final cost. ... .I'd recommend this system to anybody! Check it out!",5.0,B00001OPJ1,972864000,Rich sounds from an affordable system
These compact binoculars are superb. I bought two pair as a Christmas gift for my 3 and 5 year old grandsons thinking the size that would fit their hands was the key feature. Wrong! The power is great and unexpected on my part. They are substantial in construction as I would expect a Bushnell product to be. I would agree with those reviewers who said they would be perfect for use in live theater or the opera. I will make sure that when the grandsons visit us at our summer place on a Maine lake that they bring them along. We do a lot of kayaking and spotting wildlife and waterfowl is a great thrill for them. These glasses will make it even more meaningful.,5.0,B00004SABB,1389657600,Great Purchase
I used it once. Worked jus' real good.Can't find it now - it's probably with the 87 other AC adaptors I have because the idiots in the electronics industries can't agree on one or two standard charger voltages and connector shapes... grrrr....,5.0,998498480X,1291507200,I bought one of these? Where did it go?
"I use my printer a lot, and this tape (Brother M131 Black on Clear 0.47in X 26.2ft ) was priced right.",5.0,B00000K13L,1397692800,Brother M131 Black on Clear 0.47in X 26.2ft
"I own on of these and love it so much I got my brother one for Christmas.  Though small, this radio has great reception of regular and shortwave channels, without any sort of cumbersome antenna wire to deal with.  The batteries last a long, long time, even when I fell asleep and left it on all night a couple times.  Just don't break the antenna off right away, which I always seem to do!  Anyone would have fun with this.  (Oh, and it's VERY sturdy.  I actually did a human cannonball thing, diving face first onto mine, when holding onto the dog's leash as it saw a cat, and though I got a black eye, the radio was unscathed and still working great.)",5.0,B0000228GF,1163030400,Makes a good present....
This is a product I had before and it is simple to hookup and it works great with no problems,5.0,B00002EQCS,1385856000,NETGEAR ProSAFE 8-Port Fast Ethernet Desktop Switch (FS108)
"This product works as advertised, I use it to connect my Apple time capsule to a Nother component and it did just fine",5.0,B00000JDF5,1400025600,Does what it's supposed to
This little antenna really makes a huge difference! It brings in the weak signals so I can hear what is broadcast - while listening I have disconnected and reconnected it to compare reception with using just the stock telescopic antenna and it makes a world of difference! I use it indoors on my Tecsun PL-380 but I have tried it outside and it does work even better outside. It may not be a super antenna but it really does a great job for improving reception and the price is great too!,5.0,B000023VW2,1375315200,Great Little Antenna!
"I can't really explain why but I just don't like those little ear bud things.  I like the light weight feeling of something like a headband to keep my bangs out of my face while working out.  I like to slip them off and let them rest around my neck when the flight attendant asks what I'd like to drink.  I keep a pair in each night stand, a pair in the gym bag, a pair at work.  For this price, I can (and DO) afford to buy them in bulk once a year.  Not because they only lasted a year, but rather because I found even more purposes and more places that they have made themselves invaluable.  Not to mention, they make GREAT stocking stuffers.",5.0,B00004T8R2,1309564800,Love and lose 'em - buy 'em in bulk!
"I just bought my second pack of these wipes. I bought the first pack late last year and am finally running out of them. I was totally surprised that these wipes work so well. I have had DVD's that skipped and could see that there was junk on the surface. Taking one of these wipers and wiping the surface from the center to the edge (across the grooves) seems to get the job done. Today, my grandson managed to put part of his dinner on the bottom of a DVD he handed to me. When I put it in the player it skipped and then stopped. I pulled it out and saw the crud. I used a fresh wiper and Voila!! the DVD played without a hitch. I know I am probably not supposed to do this, but sometimes there is a minor bit of stuff on a DVD and I use a wiper and put it back in the package for another use or two. I haven't seen a downside. I truly think they are amazing.",5.0,B00000J1QR,1349308800,Amazingly good
"If you are looking for a small, portable basic AM/FM radio, you can't beat this. It has regular dial tuning, a fold out antenna, strap and most importantly clear reception on AM and FM channels. Nothing fancy at all about this little radio, but it works great and is definitely a great price!",5.0,B00004T1XE,1230768000,Nice Basic Radio
I mostly use this tape outdoors because this one does not seem to fade much outdoors and has great adhesive.  The other plastic tape I tried (black on white) doesn't seem to have good adhesive.,5.0,B00002NDRQ,1402444800,Great tape for outdoor use
I'm slowly getting my program cd's into jewel cases and needed a way to label them.  I'm going far too slowly to try doing the labels on a computer and am hand-lettering them.  They fit well and do what I need to do.,5.0,B00000J4GE,1371254400,Does the job
"it is sensitive and because of it range, you can tweek in stuff from far away, and then flick a switch and pow even more range....had a halicrafters 3 band radio beck when I was a kid, it had range with the external antenna, but this is a very good radio, under battery power or plugged in..............good buy for the price!!!!!",5.0,B00000J061,1393632000,this is the best long range radio I have ever owned
Imagine that you dont have to worry that you forgot to turn your flash off or it got flipped on in your camera bag. Imagine you never have to worry that your battery will die on you.And it came fast in great packagaing.Thanks.,5.0,9575871979,1327795200,Saved me about $1000 this year.
"The magnification is appropriate for the size of the aperture.  Picture is clear, sharp, and stable.  Lets lots of light in, and the weight of the binoculars helps you hold it steady.  I like the one touch focus much easier to use than dials.  Highly recommended for the price.",5.0,B00004TBLW,1355184000,Excellent Binoculars
I had ordered this along with two 10 watt led flood lights.  The lights came right away but waited over two weeks for the sensor.  So I purchased a  Heath/Zenith (different model) locally.  I wouldn't work.  This one finally arrived and it works great,5.0,B00002N7FQ,1356912000,Works
"This is one of those products where you can never be completely sure if it is doing anything. But I just finished using it for the 40th time, after which it is recommended that you buy a new one, and all the players/burners I've used it on seem to be in fine working order. Whether they would be working as well if I didn't periodically clean them is impossible to say.The disc has several small brushes on it that clean the equipment's lens. It takes about one minute. There are also some additional features which I have never used.",5.0,B000001OMA,1254355200,Works Well as Far as I Can Tell
"This thing works great.  Being able to move the cord around is very handy when using this in various places.  I use it in my car & home stereo & the sound quality is very close to a CD. There is not very much ""airy"" sounding feedback either. Make sure to turn the volume all the way up on the device so it will sound the best.I love being able to plug in my Android phone & stream things from the internet through my car stereo!I highly recommend this if you are considering one of these.",5.0,B000001OM4,1309564800,Awesome Product! Works Perfectly!
"I am an avid runner, and for some reason ear buds don't stay in my ears.  They fall out almost as soon as I stand up.  So when running I use these over-the-head headphones.  My old ones broke, so I looked online for a decent pair.  I found these at a dirt-cheap price and was somewhat skeptical.Well, after training for two marathons and running hundreds of miles, these headphones held up very well and I have no complaints.  They stay in position even while I'm running, and the sound is very good.  I don't need any fancy bass or other audio features.  I just want to listen to the music on my phone.Everything worked great!  A very good value.",5.0,B00004T8R2,1343001600,"Great value, good quality product"
"I bought this camera used and have been pleased in every regard.  It takes crisp, clear pictures.  The flash is strong.  The battery life is excellent.  Unless you plan to enlarge your photos to 8"" x 10"" (and would need more pixels), I recommend this camera whole-heartedly.Last week, I used a friend's adorable, new Olympus Stylus Verve and I couldn't believe the difference in photo quality.  This old Sony takes pictures 100 times better.  It's also very easy to use, has a large LCD display that rotates--so you can turn it inward when not in use (protecting the screen) and you can take pictures of yourself without any guesswork.It's a great camera.  Grab one while you can.",5.0,B00004U3AW,1114128000,"Big & Old, but Great"
"This bag seems durable, the elastic top keeps stuff from flying out, and the easy dump bottom makes dumping it in the dumpster easy.  What more do you want from a trash bag?",5.0,B00000JD3O,1306454400,A great way to keep the car clean
Had a previous version that was destroyed due to power surge and replaced it as simple as plugging in the power cord and the cables.,5.0,B00003006K,1355356800,Excellent
"I bougt my KOSS Porta Pro in 1992 for usage on a Walkman.The day I bought it I believe must have changed my life ;-)Up to now (16 years !!) I did not find any portable headphone that delivers more sound.What makes this headphone so special is the dynamic it reproduces.The bass and treble that comes from this tiny package sounds like you are in front of a speakerwall.There are no words to describe the atmosphere it creates.When listening to classic music concerts its like you are there.When listening to a singer its like the stage is in front of you.When listening to pop, rock, disco, dancefloor, techno - you name it - it delivers the pump you would expect from BIG speakers.The clear vibrant trebles and the full deep bass it produces are just stunning.I still remember the first time I used those, the sound was so amazing it gave me this warm fuzzy feeling in the upper stomach area and left me speechless for a moment.Note that over time the earpads and the pads which are supposed to hold the headphone in place will wear out and eventually come off. This can be a major turnoff when you want to go jogging with it.I dont recommend wearing them long time or when you want to sleep (because of the pressure on the ears).The little blue ""comfortzone"" switch is supposed to set how firm the headphone is attached to your head. I don't think that's working as advertised, whatever the settings it didn't feel any different for me. The headphone is very light and foldable. When folded they are the size of a small apple.The headphone comes with a softcase.Summary:The speakers are not as compact as in-ear plugs but definitely have a better form factor than most pro headphones.The fact that mine are worn out after many years of usage but still used confirms that the sound itself is well worth the price.When listening - especially first time - be prepared to be left speechless. As mentioned above they have a few short comings (which product doesnt ?) but it is still a product with well deserved 5 Stars !!",5.0,B00001P4ZH,1224288000,Portable sound quality !!
"I use these tapes because unfortunately I still live in the 20th Century, and still enjoy taping movies. One day, I will order a DVR, but for the time being, these tapes are great!",5.0,B00000J1EQ,1382400000,Still great video tapes!
"These tapes are exactly what we need to record our work day.  It would ne nice if you had 10 hour tapes available, but these work just fine.  Its important to us to have the capability to review any incidents that occur during the workday, and we find that vhs tapes are actually a lot less complicated than computer use.  thanks again",5.0,B00004SYKO,1188777600,recording time
"These tapes are getting harder and harder to find!  This was an excellent purchase, price very good, shipping very reasonable, shipped very fast.  Great purchase if you are in need of the good, old fashioned recording systems!",5.0,B00004TWVY,1336176000,BRAND NEW TDK VHS TAPES
"Black letters on white background are clear dense and sharp.  Despite the the complaints of other reviewers, I have not had problems with print quality, sticking to smooth surfaces (glass spice bottles, metal surfaces, etc).  You can't beat the price with Amazon Prime, under $5.50 to your door in two days.  Dymo has always been the gold standard in label machines since I was in elementary school in the early 1960s and we had the manual ""label embosser"" machine.  Very pleased.",5.0,B00002NDRQ,1317945600,Great For Me
"Does what it is supposed to do, with no snagging among cabling. Quality product with sturdy construction and flexibility, and a nice gray color.",5.0,B00000J1V5,1385510400,Dosn't snag!
Good quality and you can't beat the price.  BestBuy gets about $25 for a similar cable.  I would buy it again.,5.0,B00000JDF5,1403222400,Good short cable
"I needed this to be able to power up and use an older version digital camera for one of my children.  This came to me as a new unit and when I plugged it in, it worked as expected.  Thanks.",5.0,B00001RMCY,1356652800,Compact Flash Memory Card
All the kids I have bought this for are around 4-6 years old and they all learn so much and have fun playing it.,5.0,B00004TDLD,1363737600,Perfect for Kindergarteners!
The price was right and I cannot discern a difference between this cable and a higher priced cable I have in my possession. Maybe I'll see a difference when I upgrade to 4K products.,5.0,3744295508,1331856000,Can't See The Difference
"This is my second pair and I have nothing but good things to say!  Comfortable, good bass depth and very durable. Volume control is a huge plus, especially in the workshop which is where I am most of the time.",5.0,B00001W0DC,1308700800,Fantastic!
"I am %100 satisfied with this purchase.  If these disappeared, I would buy a replacement set immediately.The build quality is top notch, much better than you'd expect from the photo.  Other headphones have chinsy hinges, or oversized plastic hinges to appear that they are built well, but when you feel these in your hands, you will know that they will last.  The cord and plug are both pro grade also.The audio quality is great.  Are there better sounding phones?  maybe.  I've had some very expensive Sennheisers, Sonys, a few random off brands and a pair of Grados, all which sounded great.  These Sony's hang with them.  If you can find a pair that sounds better, that pair will be $500, and it won't blow these Sony's out of the water but just barely edge them out on a few details.Comfort is good.  The foam goes fully around your ear(circumaural) and they are a closed can design so they &#34;block out&#34; outside sounds.  They aren't &#34;noise isolating&#34; or &#34;noise reducing&#34;, but they block enough to put you in your own audio space.  If you listen with these, you won't hear the phone ringing in the other room.  If you have sweaty ear syndrome or don't like headphones that are closed, these might not be up your alley.  That is only a preference though and not a ding against these headphones.  I personally really like the closed, circumaural design.  The band and the ear pressure are exactly right.  In ten years, after you've worn through the ear pads, replacements will still be readily available online.Overall, these are the industry standard for a reason.  Time tested, excellent quality, unbeatable value.  Buy these headphones, you will be satisfied with them for sure.",5.0,B00001WRSJ,1364774400,These are the headphones that you need
"Last year, I helped my cousin install his Palm V to work with his desktop. Thought it was a neat device but, did not want to buy one for myself at the time; thinking that my laptop was good enough for what I need to do. Stupid decision !I finally bought myself a Palm Vx this August and it has changed the way I use and access information on the move. It's forte is dependable connectivity and it does that so well. The Vx ships with Chapura PocketMirror, which an excellent sync/conduit manager, optimised for Outlook users (97-2000) and is a breeze to set up. PocketMirror integrates seamlessly with Palm's own desktop manager - just follow the instructions and you will be able to hotsync all your data in Outlook, literally within minutes. The Vx also ships with AvantGo, which is perfect for those of you who want to browse your favourite websites off-line and on the move (it syncs with your chosen sites every time you hot-sync; just a push of a button away).There is no point dwelling on the number of addresses, memos, etc. that the Vx can store, since these are pretty much the industry standard with other brands too and realistically, it is unlikely that you will ever run out of space for these items. The 8MB in the Vx comes in handy when you use applications such as AvantGo and if you tend to keeps hundreds of messages in your Outlook inbox (like I do!).I have recently added Documents to Go ([...] a 3rd party add-on. This software brings Word and Excel files into my Vx and now, I no longer have to use my laptop for every important document or spreadsheet I need to access quickly in a meeting or whilst on the phone - it's all there in the Palm of my hand (pun intended) !If I had a Palm wish, I guess a colour version of the Vx would be the ultimate; though, knowing the folks at Palm, this is probably around the corner (since they have already released a colour version of the III series - the IIIc). I guess I would also like to have my 'Sent Items' mailbox from Outlook in my Palm - there probably is software available somewhere on the Net which does this, but I haven't found it as yet.Bottom-line. Spend the money on a Palm Vx, you prospective PDA shoppers ! You will not regret it !",5.0,B000031KIM,970099200,Palm Vx ...... look no further for a connected PDA !
"Please note, this will not make your music louder. It will simply control the volume - that's it.  Now that I've said this, let's move on.I love this little device.  It works great with my Samsung S3 and Poweramp app. Sometimes I get tired of taking my Samsung in an out of my pocket just to adjust the volume - as there are some songs a bit louder than others like there are some commercials on tv that are louder than others. Well, I don't have to do that any longer. I have the Koss Volume Control clipped on the wire part of my Sony headphones and I'm good to go. I owned one before but I must have lost it during relocating and I was really missing it.(I will update this review if any problems arise from this device).",5.0,B00001P4XH,1364083200,Nice little device.
"This is what you need if you use a Palm and have a USB Mac (blue G3, G4, or iMac).  Works flawlessly, unlike the first two 3rd party solutions  (Belkin and a no-name) I tried to use.  The secret is at least partly the  driver - install the latest Mac software from [...] and you should  have no problem.Heartily recommended!",5.0,B00004RIUB,967334400,Works flawlessly.
"My old hub died after six years of use, so I bought this to replace it.  It was brain-dead simple to install and it works great.",5.0,B00002EQCW,1226793600,Great product
"This is the best pointing device I have ever owned.  Much better than a mouse, and leagues better than the Microsoft trackball I used before this one.I bought the TrackMan because I was experiencing some fatigue on my right shoulder from using my mouse so much.  I had used a trackball before (the Microsoft I mentioned previously), but never liked it because the ball kept sticking. I wanted to try another trackball rather than another mouse.  I read the reviews here, and decided on the Logitech TrackMan. I was not disappointed.The feel is very comfortable, and the action is smooth.  The supplied driver software allows plenty of customization of the buttons and pointer speed.I love the acceleration feature.  I have two monitors, and getting the pointer from one to the other is a breeze.The TrackMan was so easy to install.  It started working as soon as I had installed the battery and plugged the wireless receiver into my computer, even before I had installed the driver or pressed the 'communicate' buttons!The driver software provides superb functionality, so I do advise using it even if the Trackman will work without.If you are used to using a mouse, you may need a little time to become proficient with the trackball, but in the end I believe this is the way to go.All in all, I am completely happy with this device.",5.0,B00004VUGJ,1168646400,A pleasure to work with
"I replaced an old hub on my home network with this.  I was getting an lot of ""collisions"" and slow performance.  This unit cleared that up.  Can't beat the price!",5.0,B00003006E,1219017600,Perfect little switch
"As one person noted, there is not much you can say about a tripod.  This Vivitar is light, easy to handle and carry.  Great for the hobbyist.  It has a nice tight fluid motion, feels stable, and the quick release allows for switching from camcorder to digital or 35mm camera on demand.  Vivitar managed to get a lot out of a light weight tripod on this one.  It should work for any amature and some serious filming.  No, it is not the professional model, but it certainly will work great for anything short of professional requirements.",5.0,B00004RIGR,1004227200,Great Value
"Great quality cable, I wouldn't buy anything of a lesser quality and it has the stubs on the end to protect the connector that often breaks off....",5.0,B00000JDF6,1385251200,"One of the very best, buy it!"
"I have had a pair of Koss PortaPro headphone since they came out about 20 years ago.  They are the best. I believe they were once top-rated by CU.  They have wonderfull bass, clear sound, are comforable to wear.  They are low priced.  They have a life-time warrenty for $6 S&H repair or replacement by Koss.  How may other headphones have this?  You will be very happy with the PortaPro.",5.0,B00001P4ZH,1121212800,KOSS PORTAPRO IS A WINNER
"If you're looking for a comfortable headset with superior sound without having to spend an arm and leg, this is it.  I especially like the comfortable fit, allowing my my ears to fit snugly inside.  Comes with a nice storage bag too.",5.0,B00001WRSJ,1390780800,Sony MDR-V6 Headset
The Vivtar 285 HV is simple the best flash ever made. If your looking for a powerful flash this is the one to own.,5.0,B00004TVSP,1402185600,Highly Recommend!!
"I've had a Linksys gigabit switch for a few years and was never really pleased with it. Recently, it started acting up and finally gave out completely.I bought this 10/100 because it was cheap. I was a bit worried because it wasn't gigabit but it works fine. A network expert would probably tell me that a gigabit switch was surplus to requirements for home use. A 10/100 that works is infinitely better than a 10/100/1000 that doesn't work.I use this for streaming - Roku 2 XS, WD-TV, Sonos, Hopper. Actually, the Hopper is sort of a reverse streaming thing. It has a Slingbox on it.",5.0,B00003006K,1357516800,It works perfectly
"I can't improve on what's already been said about these phones.  Sound as good as my Grado SR60 at about half the size and cost.  Seem to be very well constructed but I've only had them a few days.Stayed in place on my head through a sweaty 6-mile jog this morning.  First time I've had my tunes along on a jog and I highly recommend it.I run on a busy highway so I wanted to be able to hear outside noises for safety.  I could hear the traffic and the music.  With no outside noise, the music is just incredible.  I use 320kbps mp3 mostly and, although I have a pretty good pc stereo setup (M-AUDIO, Kenwood, Bose), I heard not only new musical nuances but words which I had not previously recognized.I don't pretend to be an audiophile and my hearing has gone downhill but I've been into music a long time.  We're into SACD, DVD-Audio with Klipsch and Polk speakers so I think I've heard some pretty good music.  I was still impressed with the clarity and fidelity of these little phones.  Oh, I've tried them with both my pc stereo setup and through a Sansa Clip player.  Both sound terrific.They don't look as hip as the little buds but they don't look totally dork either.  Cable is plenty long enough for me.  Now, I did hear a slight click with each jogging step which I think is just the wire slapping the phones or movement of the ear cup itself.  It may begin to bother me and if so I'll try to eliminate it but today it just helped me maintain a steady pace and didn't detract from the music at all.I think most people will really like these phones.  I definitely do.",5.0,B00001P4ZH,1226188800,Glad I bought these babies!
"I have been using M cartridges for my P-Touch for years to label anything and everything, including all of those pesky cords and chargers that seem to multiply around the house. We kept ending up with boxes of cords and cables that no one quite knew what they went to, and in many cases they went to devices that had been tossed long ago. By labeling cords when they come in the door, I can better keep track of them and eventually dispose of them without fear of reprisal. The adhesive lasts indefinitely (I haven't had any come loose in the time I have been using the product) and the cartridges dispense correctly every time.",5.0,B00000K135,1395014400,Continues to do just what it is designed for
"The very best feature about this feature is that the ear cups are huge. I've seen some previous reviews complaining that they were too big, but I think they're terrific. I have big ears, so these are perfect for me.The only CON is that the headphones can easily adjust the sliders. When you pull the headset to fit your head, the sliders that change the head size will shrink.Overall: 9/10",5.0,B00001P4ZR,1399766400,Big Ear Cups
I bought these as a gift because I had bought these very same headphones for myself years ago.  I love them.,5.0,B00001WRSJ,1360454400,Sony MDr-V6 Headphones are excellent
I use these every day at work. Comfortable. Great sound. Much better build and sound quality than any other pair I've owned. Tried to talk the kid into these instead of the silly Beats but couldn't do it. Sound quality is a distant second to looks apparently.Could only be better by allowing for easy cord removal. I almost never need a 3m coiled cord. I'll probably follow one of the excellent DIY cord replacements online.,5.0,B00001WRSJ,1398211200,Phenomenal Sound
"I work all day in front of a computer.  I have been feeling strain in my forearms and wrists, especially on the right side.Uh oh, the dreaded carpal tunnel!I needed to get something to relieve the pain and to prevent any permanent damage (hopefully, I'm not too late!).  My workstation is ergonomically sound (keyboard tray with negative angle, proper monitor height, good chair, etc.).  The mouse and keyboard have been causing problems.I first tried the 3M Ergonomic Mouse.  This provided some relief, but still having to move my arm around caused strain.This mouse is much better.  It allows me to leave my hand and arm in a comfortable position.  The trackball is very easy to use.  I was up and running rather quickly.  It only took me about a day to get used to it.If you are feeling strain in your wrists and arms, then I would highly recommend getting this product.Now all I need is a better keyboard...",5.0,B00004VUGJ,1201132800,nice relief for carpal tunner suffer
"I was very disappointed in the reviews, and I had decided not to purchase this lens, but then I read the review by John Nolley II.  After reading his review, I purchased it.  I have had it for a few days now, and I am very happy with it.  I have not found any focus problems.  It acts exactly like my Canon 55-250mm Telephoto lens.  Most of my shots (about 99%) are Nature and Landscape.  Every now and then I photograph my grandchildren playing sports.  My first test of the lens was shooting birds in my backyard.  They do not sit still very long, so I was constantly focusing and refocusing, and it was fast enough for me.  I see no difference at all with the operation of this lens and my Canon 55-250mm.  The only thing it does lack is Image Stabilization.  I found myself turning the Image Stabilized button off for most shots with my 55-250mm, and I always use a tripod anyway, so it is not needed for me.Thank you John, I would not have purchased this lens had it not been for your review.By the way, I was able to sell my used 55-250mm on ebay for $107 minus $9 shipping & insurance costs (sold in a few hours), so I figure this lens cost me about $30.oo Net!I absolutely love this lens.",5.0,B00004THCZ,1366070400,Almost Did Not Buy Because of Negative Reviews.
The headphones arrived safely and promptly.  They are a nice set of small earphones with a good head size adjustment mechanism and the sound is equal on both sides.,5.0,B00004T8R2,1369785600,Panasonic RP-HT21 Lightweight Headphones with XBS Port
"I recently purchased my second Sony ICF-S79V to replace the first one I purchased almost seven years ago!  That's right...  my first Sony ICF-S79V lasted almost seven years which is why I had no problem replacing it with the same model.  The reason why I had to replace the radio is because the plastic lining that covers the buttons on the top of the radio started to crack and water was entering into the radio causing it to not work from time to time.  The second reason is because after seven years it started to get discolored due to the humid / wet conditons.  I would totally recommend this product because it looks great, last a long time, gets great reception, a huge amount of digital presets and much more!",5.0,B00000DM9W,1195603200,Excellent Shower Radio
"I use this with my Visor, and it works great in keeping my visor safe from the hazards of everyday life.  But what works best for me is that I use it as a wallet.  I used to have a big fat trifold wallet, but using this has forced me to dump all the extra stuff I was carrying around.  Now I have my PDA and my credit cards, ID's and cash, all in one easy location.  Sure it might be nice to have a thinner package, but I would need a thinner PDA first.  When you come across one that is a better deal than the current price on the visor let me know.",5.0,B00004TDWY,1009065600,Great Wallet Replacement
"ATTENTION BUSINESS TRAVELLERS: This unit works very well on an airplace service tray and folds up nicely when not in use. I hate bulky carry on bags and this combo can fit in your pockets!What else do I like about it?(1) Works perfect. Every time, no problems. Very reliable.(2) The keys feel good and it is easy to type fast.(3) Wow factor. This is an innovative device that expands whatyou can do with your Visor without comprimising portability.(4) Folds up nicely and tucks away in a sturdy outershell case.(5) Compatibility. This unit is compatible with every application I have I tried it with; games, business apps and word processors.The unit tri-folds and features an expanding keyboard track that allows you to click the keyboard into place once unfolded.It is easy to install. You load a driver onto your desktop, Hotsync it into your Visor and then connect the keyboard.There is a keyboard icon on your Visor that has an option to turn the keyboard on and off. At times I have had to reactivate the keyboard whenever I hook it up, but that only entails unchecking the activate box and then re-checking it.The keyboard has a slide out docking station that supports the visor from the back side.I bought my Visor to keep track of information and to access the web wirelessly. I quickly learned it was possible to access my spreadsheets and other Microsoft Office documents and be able to edit and save them on my Visor.That, of course, led to needing a keyboard. I am good at the graffiti, but nothing beats the keyboard when it comes to a lot of data entry. I now carry this combo wherever I might have brought a laptop and it works very well.",5.0,B00004TL5Q,1009065600,Convert your palmtop Visor into a desktop: 5 Reasons to buy
